8,0.22052756718749994
0.98447,1.01095,1.00133,1.02039
0.75149,0.75031,1.01932,0.68503
1.01721,0.95005,1.02039,0.97524
1.00833,1.00559,1.01729,1.02039
0.99079,1.02039,1.00813,1.01279
0.90711,0.88216,0.80457,1.01926
0.49545,0.36716,0.74611,1.01213
0.49307,0.36437,0.59713,0.88131
0.20145,0.20238,0.0,0.59654
0.20299,0.0,0.0,0.67712
0.20271,0.20196,0.20196,0.59402
0.20196,0.36196,0.84426,0.3608
0.59593,1.00958,0.75128,0.9058
0.87848,1.00349,0.6001,0.60163
0.36401,0.36319,0.495,0.90857
0.49349,0.90524,0.67959,0.59666
0.79811,0.36337,0.20376,0.36632
0.49533,0.9984,0.59495,0.49113
0.49153,0.49374,0.80396,0.68468
0.80092,1.01166,0.74905,0.36316
0.49163,0.87563,0.36239,0.80493
0.0,0.0,0.0,0.68183
0.0,0.0,0.0,0.0
0.2008,0.0,0.20196,0.0
0.59236,0.0,0.20297,0.0
0.20081,0.79752,0.20081,0.36196
0.20145,0.0,0.36081,0.59644
0.36389,0.59436,0.20145,0.20239
0.0,0.0,0.87966,0.36145
0.99053,0.60008,0.4967,0.68118
0.68603,0.91031,1.02019,0.92916
0.96399,1.02039,0.98431,1.01075
0.94986,0.93258,1.0202,0.94954
0.94883,0.99698,1.02019,0.84864
0.96208,1.02039,1.01839,0.90921
0.68387,0.36671,0.88247,1.01249
0.75199,0.8477,1.01406,0.59959
1.02039,0.9754,1.01652,0.96311
1.01999,1.02039,1.02023,1.02007
1.02039,1.02039,1.02039,1.0203
1.01975,0.9973,1.01829,1.02039
0.96379,0.90983,0.96351,1.01985
0.98334,0.75168,1.0198,0.94992
0.88136,1.01995,0.88137,0.94953
0.49769,1.01035,0.90739,0.93178
0.74929,0.60136,0.75105,0.97479
0.4951,0.96166,0.49649,0.0
0.59445,0.87759,0.20238,0.49622
0.67987,0.0,0.20145,0.36538
0.84553,0.2008,0.36596,0.2
0.8469,0.20196,0.20271,0.49362
0.20146,0.74621,0.0,0.0
0.67942,0.68416,0.80385,0.2
0.2024,0.0,0.59519,0.95847
0.36196,0.20146,0.0,0.68051
0.2008,0.74798,0.0,0.20144
0.0,0.6814,0.0,0.36336
0.20198,0.80074,0.36209,0.0
0.3608,0.67985,0.49326,0.36145
0.20081,0.20144,0.36513,0.87555
0.0,0.4906,0.20297,0.2
0.0,0.0,0.0,0.2
0.4906,0.0,0.20081,0.0
0.2008,0.2,0.2008,0.36261
0.36414,0.0,0.2008,0.2008
0.36209,0.49186,0.0,0.20145
0.59719,0.2,0.0,0.36197
0.0,0.20146,0.68237,0.2008
0.3651,0.36338,0.94886,0.3621
0.93051,0.68422,1.01593,0.84519
1.02039,0.98402,0.99735,0.9836
0.88305,1.00184,1.02039,0.93227
1.00538,1.00149,0.99692,1.02039
0.94988,0.75036,0.59705,1.01996
1.0172,0.88155,0.75118,0.59761
1.0107,0.49514,0.60212,0.88218
0.68381,0.60195,1.01547,0.7507
0.97512,1.00191,1.02039,0.99635
1.00559,1.02039,1.00202,1.01651
0.80615,1.02039,0.99121,1.00189
1.01975,1.01959,1.01975,1.02039
0.6858,0.94938,0.93017,1.02039
0.84617,0.80543,0.75153,1.0188
0.99092,0.36734,0.75029,0.80502
1.01224,0.36619,0.59944,0.68415
0.36617,0.4962,0.49437,0.84701
0.59848,0.80038,0.36313,0.36635
0.36145,0.74717,0.2,0.0
0.0,0.20197,0.74832,0.36336
0.0,0.59691,0.98735,0.74781
0.49647,0.9051,0.49186,0.96188
0.36273,0.20144,0.67795,0.20321
0.49196,0.2,0.36304,0.59603
0.0,0.68287,0.0,0.20238
0.67719,0.20238,0.0,0.0
0.0,0.2,0.0,0.59467
0.20196,0.0,0.0,0.0
0.2008,0.49436,0.0,0.2
0.0,0.0,0.0,0.59488
0.0,0.59705,0.0,0.0
0.36337,0.0,0.59754,0.0
0.74572,0.36146,0.20144,0.49114
0.49252,0.3608,0.0,0.0
0.20339,0.0,0.48945,0.20145
0.79976,0.0,0.0,0.0
0.3621,0.36209,0.36401,0.0
0.90538,0.67638,0.36536,0.2
0.79929,0.0,0.60066,0.49256
0.74855,0.2,0.93084,0.49255
0.49368,0.68387,1.01269,0.5958
0.99124,1.02035,1.01234,0.93063
0.88258,0.96352,0.93203,1.02027
0.88235,1.02013,0.75236,0.99699
0.93238,0.96371,1.02039,1.00822
1.02039,0.99707,1.00172,0.97524
1.02039,0.97354,0.88256,0.98395
1.02019,0.90976,0.91048,0.93215
1.02037,0.88276,0.98449,0.80577
1.02039,1.01535,0.97474,0.75154
0.49491,0.68572,0.84882,1.01718
1.02039,1.01975,1.00541,1.01435
0.80633,0.84709,0.93247,1.02022
0.84838,0.94931,1.01863,0.80589
1.02039,0.94881,0.99073,0.99115
0.68341,0.84717,0.90631,1.01899
0.49638,0.94614,0.36145,0.49615
0.67982,0.84199,0.2,0.20144
0.0,0.0,0.59665,0.36527
0.49538,0.0,0.74929,0.20145
0.98861,0.36656,0.36634,0.5963
1.00372,0.75001,0.36431,0.59814
0.847,0.49418,0.49207,0.49588
0.67966,0.0,0.0,0.203
0.0,0.20198,0.8002,0.0
0.59858,0.36394,0.36209,0.79851
0.0,0.0,0.0,0.67988
0.0,0.0,0.0,0.0
0.0,0.2,0.36115,0.0
0.36261,0.0,0.0,0.0
0.0,0.4909,0.0,0.0
0.74628,0.20298,0.20319,0.0
0.36604,0.90247,0.2008,0.49381
0.7518,0.2,0.0,0.36271
0.98382,0.36144,0.3651,0.49263
0.94742,0.49383,0.59909,0.59975
0.0,0.0,0.0,0.68387
0.0,0.87771,0.36643,0.2024
